refDes,week,delivered_bytes,delivered_human
CE02SHBP-LJ01D-05-ADCPTB104,2026-06-08,675282944,644 MiB
CE02SHBP-LJ01D-05-ADCPTB104,2026-06-15,675282944,644 MiB
CE02SHBP-LJ01D-05-ADCPTB104,2026-06-22,675282944,644 MiB
CE02SHBP-LJ01D-05-ADCPTB104,2026-06-29,675282944,644 MiB
CE02SHBP-LJ01D-06-CTDBPN106,2025-10-13,32296138,30.8 MiB
CE02SHBP-LJ01D-06-CTDBPN106,2025-10-20,32296138,30.8 MiB
CE02SHBP-LJ01D-06-CTDBPN106,2025-10-27,32296138,30.8 MiB
CE02SHBP-LJ01D-06-CTDBPN106,2025-11-03,32296138,30.8 MiB
CE02SHBP-LJ01D-06-CTDBPN106,2025-11-10,32296138,30.8 MiB
CE02SHBP-LJ01D-06-CTDBPN106,2025-11-17,32296138,30.8 MiB
CE02SHBP-LJ01D-06-CTDBPN106,2025-11-24,32296138,30.8 MiB
CE02SHBP-LJ01D-06-CTDBPN106,2025-12-01,32296138,30.8 MiB
CE02SHBP-LJ01D-06-CTDBPN106,2025-12-08,807936,789 KiB
CE02SHBP-LJ01D-06-CTDBPN106,2025-12-15,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2025-12-22,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2025-12-29,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-01-05,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-01-12,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-01-19,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-01-26,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-02-02,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-02-09,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-02-16,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-02-23,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-03-02,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-03-09,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-03-16,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-03-23,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-03-30,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-04-06,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-04-13,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-04-20,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-04-27,112,112 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-05-04,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-05-11,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-05-18,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-05-25,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-06-01,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-06-08,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-06-15,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-06-22,0,0 bytes
CE02SHBP-LJ01D-06-CTDBPN106,2026-06-29,0,0 bytes
CE02SHBP-LJ01D-07-VEL3DC108,2025-10-13,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2025-10-20,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2025-10-27,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2025-11-03,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2025-11-10,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2025-11-17,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2025-11-24,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2025-12-01,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2025-12-08,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2025-12-15,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2025-12-22,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2025-12-29,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-01-05,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-01-12,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-01-19,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-01-26,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-02-02,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-02-09,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-02-16,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-02-23,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-03-02,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-03-09,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-03-16,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-03-23,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-03-30,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-04-06,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-04-13,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-04-20,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-04-27,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-05-04,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-05-11,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-05-18,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-05-25,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-06-01,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-06-08,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-06-15,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-06-22,220200960,210 MiB
CE02SHBP-LJ01D-07-VEL3DC108,2026-06-29,220200960,210 MiB
CE02SHBP-LJ01D-08-OPTAAD106,2025-10-13,95420416,91 MiB
CE02SHBP-LJ01D-08-OPTAAD106,2025-10-20,95420416,91 MiB
CE02SHBP-LJ01D-08-OPTAAD106,2025-10-27,95420416,91 MiB
CE02SHBP-LJ01D-08-OPTAAD106,2025-11-03,95420416,91 MiB
CE02SHBP-LJ01D-08-OPTAAD106,2025-11-10,104857600,100 MiB
CE02SHBP-LJ01D-08-OPTAAD106,2025-11-17,17511219,16.7 MiB
CE02SHBP-LJ01D-08-OPTAAD106,2025-11-24,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2025-12-01,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2025-12-08,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2025-12-15,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2025-12-22,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2025-12-29,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-01-05,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-01-12,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-01-19,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-01-26,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-02-02,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-02-09,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-02-16,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-02-23,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-03-02,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-03-09,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-03-16,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-03-23,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-03-30,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-04-06,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-04-13,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-04-20,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-04-27,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-05-04,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-05-11,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-05-18,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-05-25,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-06-01,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-06-08,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-06-15,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-06-22,0,0 bytes
CE02SHBP-LJ01D-08-OPTAAD106,2026-06-29,0,0 bytes
CE02SHBP-LJ01D-09-PCO2WB103,2025-10-13,69423,67.8 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2025-10-20,69116,67.5 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2025-10-27,69320,67.7 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2025-11-03,69117,67.5 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2025-11-10,68810,67.2 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2025-11-17,69014,67.4 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2025-11-24,69218,67.6 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2025-12-01,68708,67.1 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2025-12-08,69218,67.6 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2025-12-15,69321,67.7 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2025-12-22,69116,67.5 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2025-12-29,69116,67.5 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-01-05,69422,67.79 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-01-12,69218,67.6 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-01-19,69014,67.4 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-01-26,68810,67.2 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-02-02,69116,67.5 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-02-09,69320,67.7 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-02-16,69218,67.6 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-02-23,69320,67.7 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-03-02,69423,67.8 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-03-09,69117,67.5 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-03-16,69014,67.4 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-03-23,68708,67.1 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-03-30,68912,67.3 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-04-06,69321,67.7 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-04-13,69116,67.5 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-04-20,69423,67.8 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-04-27,69219,67.6 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-05-04,69116,67.5 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-05-11,68912,67.3 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-05-18,69116,67.5 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-05-25,69116,67.5 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-06-01,69014,67.4 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-06-08,69117,67.5 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-06-15,69116,67.5 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-06-22,69014,67.4 KiB
CE02SHBP-LJ01D-09-PCO2WB103,2026-06-29,69219,67.6 KiB
CE02SHBP-LJ01D-10-PHSENH110,2025-10-13,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2025-10-20,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2025-10-27,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2025-11-03,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2025-11-10,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2025-11-17,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2025-11-24,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2025-12-01,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2025-12-08,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2025-12-15,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2025-12-22,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2025-12-29,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-01-05,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-01-12,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-01-19,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-01-26,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-02-02,152576,149 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-02-09,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-02-16,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-02-23,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-03-02,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-03-09,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-03-16,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-03-23,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-03-30,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-04-06,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-04-13,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-04-20,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-04-27,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-05-04,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-05-11,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-05-18,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-05-25,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-06-01,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-06-08,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-06-15,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-06-22,143360,140 KiB
CE02SHBP-LJ01D-10-PHSENH110,2026-06-29,143360,140 KiB
CE02SHBP-LJ01D-11-HYDBBA106,2025-10-13,53327479506,49.67 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2025-10-20,57361091697,53.42 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2025-10-27,52222230363,48.64 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2025-11-03,64009797582,59.61 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2025-11-10,58510016383,54.49 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2025-11-17,43603966255,40.61 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2025-11-24,41900862580,39.02 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2025-12-01,34288959388,31.93 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2025-12-08,50030262578,46.59 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2025-12-15,53234259443,49.58 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2025-12-22,52715061034,49.09 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2025-12-29,55365048570,51.56 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-01-05,62975641934,58.65 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-01-12,39172243211,36.48 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-01-19,37691196807,35.1 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-01-26,55135619385,51.35 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-02-02,67980341208,63.31 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-02-09,53759265944,50.07 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-02-16,54028267483,50.32 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-02-23,67134674472,62.52 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-03-02,54404508755,50.67 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-03-09,56339883490,52.47 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-03-16,56311676761,52.44 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-03-23,58233447934,54.23 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-03-30,58964583948,54.92 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-04-06,54830279786,51.06 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-04-13,41525360894,38.67 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-04-20,38517912138,35.87 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-04-27,57105763461,53.18 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-05-04,51636495903,48.09 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-05-11,33264155763,30.98 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-05-18,58389984003,54.38 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-05-25,60050818573,55.93 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-06-01,64683193097,60.24 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-06-08,56774448662,52.88 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-06-15,43205944733,40.24 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-06-22,11297777153,10.52 GiB
CE02SHBP-LJ01D-11-HYDBBA106,2026-06-29,25497561495,23.75 GiB
CE02SHBP-MJ01C-08-CAMDSB107,2025-10-13,18184195275,16.94 GiB
CE02SHBP-MJ01C-08-CAMDSB107,2025-10-20,20337760663,18.94 GiB
CE02SHBP-MJ01C-08-CAMDSB107,2025-10-27,9373220864,8.73 GiB
CE02SHBP-MJ01C-08-CAMDSB107,2025-11-03,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2025-11-10,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2025-11-17,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2025-11-24,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2025-12-01,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2025-12-08,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2025-12-15,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2025-12-22,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2025-12-29,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-01-05,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-01-12,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-01-19,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-01-26,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-02-02,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-02-09,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-02-16,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-02-23,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-03-02,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-03-09,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-03-16,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-03-23,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-03-30,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-04-06,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-04-13,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-04-20,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-04-27,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-05-04,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-05-11,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-05-18,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-05-25,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-06-01,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-06-08,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-06-15,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-06-22,0,0 bytes
CE02SHBP-MJ01C-08-CAMDSB107,2026-06-29,0,0 bytes
CE04OSBP-LJ01C-05-ADCPSI103,2025-10-13,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2025-10-20,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2025-10-27,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2025-11-03,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2025-11-10,659554304,629 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2025-11-17,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2025-11-24,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2025-12-01,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2025-12-08,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2025-12-15,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2025-12-22,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2025-12-29,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-01-05,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-01-12,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-01-19,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-01-26,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-02-02,659554304,629 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-02-09,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-02-16,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-02-23,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-03-02,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-03-09,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-03-16,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-03-23,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-03-30,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-04-06,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-04-13,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-04-20,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-04-27,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-05-04,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-05-11,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-05-18,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-05-25,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-06-01,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-06-08,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-06-15,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-06-22,660602880,630 MiB
CE04OSBP-LJ01C-05-ADCPSI103,2026-06-29,660602880,630 MiB
